fact_nav_key,fund_key,date_key,nav,previous_nav,nav_change,nav_return_pct,source_file
18575,5,20210217,84.8193,84.5871,0.23219999999999175,0.274509943005484,nav_125497_20260625.csv
18576,5,20210218,85.5317,84.8193,0.7124000000000024,0.8399031824124962,nav_125497_20260625.csv
18577,5,20210219,84.9273,85.5317,-0.6043999999999983,-0.7066385913059114,nav_125497_20260625.csv
18578,5,20210222,83.6608,84.9273,-1.2665000000000077,-1.4912754791451133,nav_125497_20260625.csv
18579,5,20210223,84.0135,83.6608,0.3526999999999987,0.4215833460832298,nav_125497_20260625.csv
18580,5,20210224,84.7936,84.0135,0.7801000000000045,0.9285412463473187,nav_125497_20260625.csv
18581,5,20210225,86.3588,84.7936,1.5652000000000044,1.8458940297380988,nav_125497_20260625.csv
18582,5,20210226,85.7878,86.3588,-0.570999999999998,-0.6611949216524523,nav_125497_20260625.csv
18583,5,20210301,86.8947,85.7878,1.106899999999996,1.2902767060118059,nav_125497_20260625.csv
18584,5,20210302,87.7662,86.8947,0.8714999999999975,1.002938038798681,nav_125497_20260625.csv
18585,5,20210303,88.4923,87.7662,0.7261000000000024,0.8273116530053739,nav_125497_20260625.csv
18586,5,20210304,88.9623,88.4923,0.46999999999999886,0.5311196567384946,nav_125497_20260625.csv
18587,5,20210305,88.2252,88.9623,-0.7370999999999981,-0.8285532186105778,nav_125497_20260625.csv
18588,5,20210308,88.5876,88.2252,0.36239999999999384,0.4107669917438485,nav_125497_20260625.csv
18589,5,20210309,88.3161,88.5876,-0.271499999999989,-0.3064763014236631,nav_125497_20260625.csv
18590,5,20210310,88.6966,88.3161,0.38049999999999784,0.4308387711866781,nav_125497_20260625.csv
18591,5,20210312,88.9315,88.6966,0.2348999999999961,0.2648354051902735,nav_125497_20260625.csv
18592,5,20210315,88.5963,88.9315,-0.3352000000000004,-0.3769193143037061,nav_125497_20260625.csv
18593,5,20210316,88.5682,88.5963,-0.028099999999994907,-0.03171690014142228,nav_125497_20260625.csv
18594,5,20210317,87.2732,88.5682,-1.2950000000000017,-1.4621500719219784,nav_125497_20260625.csv
18595,5,20210318,86.0465,87.2732,-1.2267000000000081,-1.405586136408437,nav_125497_20260625.csv
18596,5,20210319,85.7498,86.0465,-0.2967000000000013,-0.3448135601099421,nav_125497_20260625.csv
18597,5,20210322,86.4156,85.7498,0.6658000000000044,0.776444959638395,nav_125497_20260625.csv
18598,5,20210323,87.5212,86.4156,1.1055999999999955,1.2793986270997313,nav_125497_20260625.csv
18599,5,20210324,86.1717,87.5212,-1.349499999999992,-1.5419121310036792,nav_125497_20260625.csv
18600,5,20210325,84.6698,86.1717,-1.5019000000000062,-1.742915597580187,nav_125497_20260625.csv
18601,5,20210326,85.5087,84.6698,0.8389000000000095,0.990790104618187,nav_125497_20260625.csv
18602,5,20210330,86.6977,85.5087,1.188999999999993,1.390501785198457,nav_125497_20260625.csv
18603,5,20210331,87.4737,86.6977,0.7759999999999962,0.8950641135808634,nav_125497_20260625.csv
18604,5,20210401,88.4903,87.4737,1.016600000000011,1.162177888896904,nav_125497_20260625.csv
18605,5,20210405,87.5976,88.4903,-0.8927000000000049,-1.0088111352317768,nav_125497_20260625.csv
18606,5,20210406,88.3419,87.5976,0.7442999999999955,0.8496808131729585,nav_125497_20260625.csv
18607,5,20210407,88.9063,88.3419,0.5644000000000062,0.6388814367814211,nav_125497_20260625.csv
18608,5,20210408,89.9964,88.9063,1.0900999999999925,1.226122333287959,nav_125497_20260625.csv
18609,5,20210409,90.0091,89.9964,0.012700000000009481,0.014111675578144772,nav_125497_20260625.csv
18610,5,20210412,86.272,90.0091,-3.737099999999998,-4.1519135287432025,nav_125497_20260625.csv
18611,5,20210413,86.9516,86.272,0.6795999999999935,0.7877410979228412,nav_125497_20260625.csv
18612,5,20210415,87.1259,86.9516,0.17430000000000234,0.2004563458291766,nav_125497_20260625.csv
18613,5,20210416,87.3888,87.1259,0.2629000000000019,0.3017472416353827,nav_125497_20260625.csv
18614,5,20210419,86.7783,87.3888,-0.6105000000000018,-0.6986021091947731,nav_125497_20260625.csv
18615,5,20210420,87.1948,86.7783,0.4164999999999992,0.47995869935225655,nav_125497_20260625.csv
18616,5,20210422,87.767,87.1948,0.5721999999999952,0.6562317936390646,nav_125497_20260625.csv
18617,5,20210423,87.9149,87.767,0.14790000000000703,0.16851436189001223,nav_125497_20260625.csv
18618,5,20210426,88.5558,87.9149,0.640900000000002,0.7290004310987125,nav_125497_20260625.csv
18619,5,20210427,89.5712,88.5558,1.0153999999999996,1.1466216780831968,nav_125497_20260625.csv
18620,5,20210428,90.332,89.5712,0.760799999999989,0.8493801579078867,nav_125497_20260625.csv
18621,5,20210429,90.6173,90.332,0.28530000000000655,0.31583492007262826,nav_125497_20260625.csv
18622,5,20210430,90.4752,90.6173,-0.14209999999999923,-0.1568133237251598,nav_125497_20260625.csv
18623,5,20210503,91.3828,90.4752,0.9076000000000022,1.003147823934075,nav_125497_20260625.csv
18624,5,20210504,91.3626,91.3828,-0.02020000000000266,-0.02210481622362486,nav_125497_20260625.csv
18625,5,20210505,92.0577,91.3626,0.6950999999999965,0.7608146002850144,nav_125497_20260625.csv
18626,5,20210506,92.1186,92.0577,0.06090000000000373,0.06615416200926563,nav_125497_20260625.csv
18627,5,20210507,92.2135,92.1186,0.09489999999999554,0.10301936850972065,nav_125497_20260625.csv
18628,5,20210510,92.846,92.2135,0.6325000000000074,0.6859082455388934,nav_125497_20260625.csv
18629,5,20210511,93.5737,92.846,0.7276999999999987,0.7837709755939929,nav_125497_20260625.csv
18630,5,20210512,92.9124,93.5737,-0.6612999999999971,-0.7067156690394814,nav_125497_20260625.csv
18631,5,20210514,92.2765,92.9124,-0.6359000000000066,-0.6844081091436736,nav_125497_20260625.csv
18632,5,20210517,92.9585,92.2765,0.6820000000000022,0.7390830818247356,nav_125497_20260625.csv
18633,5,20210518,93.9225,92.9585,0.9639999999999986,1.0370218968679557,nav_125497_20260625.csv
18634,5,20210519,94.7558,93.9225,0.8332999999999942,0.8872208469748933,nav_125497_20260625.csv
18635,5,20210520,95.0316,94.7558,0.2758000000000038,0.2910639770863671,nav_125497_20260625.csv
18636,5,20210521,95.3914,95.0316,0.359800000000007,0.37861090416241233,nav_125497_20260625.csv
18637,5,20210524,96.0305,95.3914,0.6390999999999991,0.6699765387655482,nav_125497_20260625.csv
18638,5,20210525,96.8992,96.0305,0.8686999999999898,0.9046084316961692,nav_125497_20260625.csv
18639,5,20210526,97.3437,96.8992,0.444500000000005,0.45872411743337926,nav_125497_20260625.csv
18640,5,20210527,97.9063,97.3437,0.5626000000000033,0.5779521427683593,nav_125497_20260625.csv
18641,5,20210528,97.2483,97.9063,-0.6580000000000013,-0.6720711537459808,nav_125497_20260625.csv
18642,5,20210531,97.38,97.2483,0.13169999999999504,0.13542653187767298,nav_125497_20260625.csv
18643,5,20210601,97.2044,97.38,-0.17559999999998865,-0.18032450195110766,nav_125497_20260625.csv
18644,5,20210602,98.0796,97.2044,0.8751999999999924,0.9003707651093904,nav_125497_20260625.csv
18645,5,20210603,98.125,98.0796,0.04540000000000077,0.0462889326628583,nav_125497_20260625.csv
18646,5,20210604,98.8539,98.125,0.7288999999999959,0.7428280254777029,nav_125497_20260625.csv
18647,5,20210607,99.9491,98.8539,1.0952000000000055,1.1078976145604833,nav_125497_20260625.csv
18648,5,20210608,100.1122,99.9491,0.16310000000000002,0.16318306017763043,nav_125497_20260625.csv
18649,5,20210609,99.0036,100.1122,-1.1085999999999956,-1.107357544834691,nav_125497_20260625.csv
18650,5,20210610,99.9654,99.0036,0.9617999999999967,0.971479824976058,nav_125497_20260625.csv
18651,5,20210611,99.8345,99.9654,-0.1308999999999969,-0.1309453070762453,nav_125497_20260625.csv
18652,5,20210614,99.2339,99.8345,-0.6006,-0.6015956407855,nav_125497_20260625.csv
18653,5,20210615,99.6014,99.2339,0.3674999999999926,0.37033715292857844,nav_125497_20260625.csv
18654,5,20210616,99.1338,99.6014,-0.46760000000000446,-0.46947131265223624,nav_125497_20260625.csv
18655,5,20210617,98.6026,99.1338,-0.5311999999999983,-0.5358414587153911,nav_125497_20260625.csv
18656,5,20210618,98.4344,98.6026,-0.1681999999999988,-0.17058373714283276,nav_125497_20260625.csv
18657,5,20210621,98.8195,98.4344,0.38510000000000844,0.3912250188958417,nav_125497_20260625.csv
18658,5,20210622,99.366,98.8195,0.5464999999999947,0.5530285014597267,nav_125497_20260625.csv
18659,5,20210623,99.71,99.366,0.3439999999999941,0.34619487551073214,nav_125497_20260625.csv
18660,5,20210624,99.7729,99.71,0.06290000000001328,0.06308294052754315,nav_125497_20260625.csv
18661,5,20210625,100.1155,99.7729,0.34259999999999025,0.34337981556112956,nav_125497_20260625.csv
18662,5,20210628,100.7862,100.1155,0.6706999999999965,0.6699262351983424,nav_125497_20260625.csv
18663,5,20210629,100.5042,100.7862,-0.2819999999999965,-0.279800210743134,nav_125497_20260625.csv
18664,5,20210630,100.9756,100.5042,0.4714000000000027,0.4690351249002556,nav_125497_20260625.csv
18665,5,20210701,101.142,100.9756,0.16639999999999588,0.16479228645335692,nav_125497_20260625.csv
18666,5,20210702,101.8067,101.142,0.6647000000000105,0.6571948349844877,nav_125497_20260625.csv
18667,5,20210705,102.4792,101.8067,0.6724999999999994,0.660565561991499,nav_125497_20260625.csv
18668,5,20210706,102.8988,102.4792,0.4195999999999884,0.4094489418340389,nav_125497_20260625.csv
18669,5,20210707,103.5981,102.8988,0.699300000000008,0.6795997620963589,nav_125497_20260625.csv
18670,5,20210708,103.0963,103.5981,-0.5018000000000029,-0.4843718176298628,nav_125497_20260625.csv
18671,5,20210709,103.1664,103.0963,0.0700999999999965,0.06799468070143788,nav_125497_20260625.csv
18672,5,20210712,104.1041,103.1664,0.9377000000000066,0.9089199584360864,nav_125497_20260625.csv
18673,5,20210713,104.6746,104.1041,0.5704999999999956,0.5480091562195875,nav_125497_20260625.csv
18674,5,20210714,105.2564,104.6746,0.5818000000000012,0.5558177437506341,nav_125497_20260625.csv
18675,5,20210715,105.0695,105.2564,-0.1868999999999943,-0.17756639976285934,nav_125497_20260625.csv
18676,5,20210716,104.9914,105.0695,-0.07810000000000628,-0.07433175184045443,nav_125497_20260625.csv
18677,5,20210719,104.8046,104.9914,-0.18680000000000518,-0.17791933434548468,nav_125497_20260625.csv
18678,5,20210720,103.3603,104.8046,-1.4442999999999984,-1.3780883663503305,nav_125497_20260625.csv
18679,5,20210722,104.1531,103.3603,0.7927999999999997,0.7670256375029869,nav_125497_20260625.csv
18680,5,20210723,104.3972,104.1531,0.2441000000000031,0.2343665238960752,nav_125497_20260625.csv
18681,5,20210726,104.4083,104.3972,0.011099999999999,0.01063246907005073,nav_125497_20260625.csv
18682,5,20210727,103.8914,104.4083,-0.5168999999999926,-0.4950755830714537,nav_125497_20260625.csv
18683,5,20210728,103.617,103.8914,-0.2744,-0.2641219581216539,nav_125497_20260625.csv
18684,5,20210729,104.8903,103.617,1.2732999999999919,1.228852408388577,nav_125497_20260625.csv
18685,5,20210730,105.3714,104.8903,0.48109999999999786,0.45866967679565973,nav_125497_20260625.csv
18686,5,20210802,106.1017,105.3714,0.7302999999999997,0.6930723137397812,nav_125497_20260625.csv
18687,5,20210803,106.3929,106.1017,0.29120000000000346,0.2744536609686777,nav_125497_20260625.csv
18688,5,20210804,105.4579,106.3929,-0.9350000000000023,-0.8788180414294584,nav_125497_20260625.csv
18689,5,20210805,104.998,105.4579,-0.4598999999999904,-0.4360981965314978,nav_125497_20260625.csv
18690,5,20210806,104.8069,104.998,-0.19110000000000582,-0.1820034667327052,nav_125497_20260625.csv
18691,5,20210809,104.2697,104.8069,-0.5371999999999986,-0.5125616729432877,nav_125497_20260625.csv
18692,5,20210810,102.739,104.2697,-1.530699999999996,-1.46801995210497,nav_125497_20260625.csv
18693,5,20210811,101.5778,102.739,-1.161200000000008,-1.1302426537147607,nav_125497_20260625.csv
18694,5,20210812,102.8351,101.5778,1.2573000000000008,1.237770457718124,nav_125497_20260625.csv
18695,5,20210813,103.1156,102.8351,0.2805000000000035,0.27276678877154154,nav_125497_20260625.csv
18696,5,20210816,102.6818,103.1156,-0.43380000000000507,-0.42069289224909234,nav_125497_20260625.csv
18697,5,20210817,102.9948,102.6818,0.3130000000000024,0.3048251978442162,nav_125497_20260625.csv
18698,5,20210818,102.7792,102.9948,-0.2155999999999949,-0.2093309565143045,nav_125497_20260625.csv
18699,5,20210820,101.3154,102.7792,-1.4638000000000062,-1.424218129738319,nav_125497_20260625.csv
18700,5,20210823,100.065,101.3154,-1.250399999999999,-1.2341657832866466,nav_125497_20260625.csv
18701,5,20210824,101.0715,100.065,1.0065000000000026,1.0058461999700221,nav_125497_20260625.csv
18702,5,20210825,101.532,101.0715,0.46049999999999613,0.4556180525667435,nav_125497_20260625.csv
18703,5,20210826,102.162,101.532,0.6300000000000097,0.6204940314383738,nav_125497_20260625.csv
18704,5,20210827,102.8137,102.162,0.6516999999999911,0.6379084199604461,nav_125497_20260625.csv
18705,5,20210830,104.648,102.8137,1.834299999999999,1.7841007570002823,nav_125497_20260625.csv
18706,5,20210831,105.6214,104.648,0.973399999999998,0.9301658894579907,nav_125497_20260625.csv
18707,5,20210901,105.6616,105.6214,0.04020000000001289,0.03806046880652301,nav_125497_20260625.csv
18708,5,20210902,106.4916,105.6616,0.8299999999999983,0.7855266246204848,nav_125497_20260625.csv
18709,5,20210903,106.5171,106.4916,0.02549999999999386,0.023945550634973896,nav_125497_20260625.csv
18710,5,20210906,107.1149,106.5171,0.5978000000000065,0.5612244418971288,nav_125497_20260625.csv
18711,5,20210907,106.9263,107.1149,-0.1886000000000081,-0.17607260987967882,nav_125497_20260625.csv
18712,5,20210908,107.1416,106.9263,0.21529999999999916,0.20135364264918842,nav_125497_20260625.csv
18713,5,20210909,108.1289,107.1416,0.9873000000000047,0.9214908121588671,nav_125497_20260625.csv
18714,5,20210913,108.3557,108.1289,0.22679999999999723,0.2097496598966578,nav_125497_20260625.csv
18715,5,20210914,109.5639,108.3557,1.208200000000005,1.1150313273782597,nav_125497_20260625.csv
18716,5,20210915,110.3295,109.5639,0.7655999999999921,0.6987703066429655,nav_125497_20260625.csv
18717,5,20210916,110.188,110.3295,-0.14149999999999352,-0.1282521900307656,nav_125497_20260625.csv
18718,5,20210917,109.0842,110.188,-1.1038000000000068,-1.0017424764947243,nav_125497_20260625.csv
18719,5,20210920,107.5332,109.0842,-1.551000000000002,-1.4218374430027465,nav_125497_20260625.csv
18720,5,20210921,107.9811,107.5332,0.4479000000000042,0.41652252513642685,nav_125497_20260625.csv
18721,5,20210922,109.0144,107.9811,1.033299999999997,0.9569267214355076,nav_125497_20260625.csv
18722,5,20210923,110.2011,109.0144,1.1867000000000019,1.0885717850118901,nav_125497_20260625.csv
18723,5,20210924,109.5436,110.2011,-0.6574999999999989,-0.5966365127026853,nav_125497_20260625.csv
18724,5,20210927,109.313,109.5436,-0.23059999999999548,-0.2105097878835418,nav_125497_20260625.csv
18725,5,20210928,109.4454,109.313,0.13240000000000407,0.12112008635752752,nav_125497_20260625.csv
18726,5,20210929,109.4882,109.4454,0.04279999999999973,0.03910625754942622,nav_125497_20260625.csv
18727,5,20210930,110.1672,109.4882,0.6789999999999878,0.6201581540293728,nav_125497_20260625.csv
18728,5,20211001,110.9385,110.1672,0.7713000000000108,0.7001176393699856,nav_125497_20260625.csv
18729,5,20211004,112.8335,110.9385,1.894999999999996,1.708153616643452,nav_125497_20260625.csv
18730,5,20211005,112.8715,112.8335,0.0379999999999967,0.03367794139151644,nav_125497_20260625.csv
18731,5,20211006,112.5383,112.8715,-0.33319999999999084,-0.2952029520295122,nav_125497_20260625.csv
18732,5,20211007,113.9512,112.5383,1.4128999999999934,1.2554836886642087,nav_125497_20260625.csv
18733,5,20211008,114.3972,113.9512,0.44599999999999795,0.39139561496500075,nav_125497_20260625.csv
18734,5,20211011,115.1336,114.3972,0.7364000000000033,0.6437220491410658,nav_125497_20260625.csv
18735,5,20211012,115.2274,115.1336,0.09380000000000166,0.08147056984234112,nav_125497_20260625.csv
18736,5,20211013,116.4436,115.2274,1.2162000000000006,1.0554781241267273,nav_125497_20260625.csv
18737,5,20211014,116.6919,116.4436,0.2483000000000004,0.21323627919439145,nav_125497_20260625.csv
18738,5,20211018,117.5222,116.6919,0.830299999999994,0.711531820117758,nav_125497_20260625.csv
18739,5,20211019,116.2545,117.5222,-1.267700000000005,-1.0786898134990708,nav_125497_20260625.csv
18740,5,20211020,113.4912,116.2545,-2.7632999999999868,-2.37694024747428,nav_125497_20260625.csv
18741,5,20211021,113.8861,113.4912,0.3948999999999927,0.34795649354310526,nav_125497_20260625.csv
18742,5,20211022,113.4348,113.8861,-0.45130000000000337,-0.39627311849295344,nav_125497_20260625.csv
18743,5,20211025,111.9962,113.4348,-1.4385999999999939,-1.2682175134967346,nav_125497_20260625.csv
18744,5,20211026,113.5163,111.9962,1.5200999999999993,1.3572781933672744,nav_125497_20260625.csv
18745,5,20211027,114.1178,113.5163,0.6015000000000015,0.5298798498541633,nav_125497_20260625.csv
18746,5,20211028,113.475,114.1178,-0.6428000000000083,-0.5632775956073534,nav_125497_20260625.csv
18747,5,20211029,113.6715,113.475,0.19650000000000034,0.17316589557171214,nav_125497_20260625.csv
18748,5,20211101,114.2579,113.6715,0.5864000000000118,0.5158724922254143,nav_125497_20260625.csv
18749,5,20211102,115.5178,114.2579,1.2598999999999876,1.1026808649554976,nav_125497_20260625.csv
18750,5,20211103,115.5222,115.5178,0.004400000000003956,0.003808936804547833,nav_125497_20260625.csv
18751,5,20211108,117.3055,115.5222,1.783299999999997,1.5436859755094667,nav_125497_20260625.csv
18752,5,20211109,117.9077,117.3055,0.6022000000000105,0.5133604136208536,nav_125497_20260625.csv
18753,5,20211110,117.9059,117.9077,-0.0018000000000029104,-0.0015266178544767733,nav_125497_20260625.csv
18754,5,20211111,118.4235,117.9059,0.5176000000000016,0.438994147027419,nav_125497_20260625.csv
18755,5,20211112,119.2912,118.4235,0.8676999999999992,0.7327093017855402,nav_125497_20260625.csv
18756,5,20211115,119.239,119.2912,-0.052199999999999136,-0.043758466676501816,nav_125497_20260625.csv
18757,5,20211116,118.6213,119.239,-0.6176999999999992,-0.5180352066018662,nav_125497_20260625.csv
18758,5,20211117,118.1513,118.6213,-0.46999999999999886,-0.39621889154814427,nav_125497_20260625.csv
18759,5,20211118,116.9958,118.1513,-1.1555000000000035,-0.9779833146143999,nav_125497_20260625.csv
18760,5,20211122,114.5634,116.9958,-2.4324000000000012,-2.07904899150226,nav_125497_20260625.csv
18761,5,20211123,115.7625,114.5634,1.1991000000000014,1.0466693551343635,nav_125497_20260625.csv
18762,5,20211124,116.9382,115.7625,1.175699999999992,1.0156138645934496,nav_125497_20260625.csv
18763,5,20211125,117.3365,116.9382,0.3983000000000061,0.3406072609292824,nav_125497_20260625.csv
18764,5,20211126,113.7581,117.3365,-3.578400000000002,-3.049690420286954,nav_125497_20260625.csv
18765,5,20211129,112.0406,113.7581,-1.7175000000000011,-1.50978260009617,nav_125497_20260625.csv
18766,5,20211130,114.6061,112.0406,2.5655,2.289794949330868,nav_125497_20260625.csv
18767,5,20211201,114.5225,114.6061,-0.08360000000000412,-0.07294550639102466,nav_125497_20260625.csv
18768,5,20211202,115.1803,114.5225,0.6578000000000088,0.5743849461896211,nav_125497_20260625.csv
18769,5,20211203,115.4989,115.1803,0.31860000000000355,0.2766098021970802,nav_125497_20260625.csv
18770,5,20211206,114.2375,115.4989,-1.261400000000009,-1.0921316133746806,nav_125497_20260625.csv
18771,5,20211207,115.5693,114.2375,1.3318000000000012,1.1658168289747248,nav_125497_20260625.csv
18772,5,20211208,115.9955,115.5693,0.42620000000000857,0.36878305916883514,nav_125497_20260625.csv
18773,5,20211209,116.4189,115.9955,0.4233999999999867,0.3650141600320587,nav_125497_20260625.csv
18774,5,20211210,117.0295,116.4189,0.6106000000000051,0.5244852854648215,nav_125497_20260625.csv
18775,5,20211213,116.6731,117.0295,-0.3563999999999936,-0.304538599242066,nav_125497_20260625.csv
18776,5,20211214,116.5661,116.6731,-0.10699999999999932,-0.09170922860539346,nav_125497_20260625.csv
18777,5,20211215,116.7334,116.5661,0.16729999999999734,0.14352371744443482,nav_125497_20260625.csv
18778,5,20211216,115.5621,116.7334,-1.1713000000000022,-1.0033974852098904,nav_125497_20260625.csv
18779,5,20211217,114.4182,115.5621,-1.1439000000000021,-0.9898574013452526,nav_125497_20260625.csv
18780,5,20211220,111.4291,114.4182,-2.9890999999999934,-2.6124340358439424,nav_125497_20260625.csv
18781,5,20211221,112.1347,111.4291,0.7055999999999898,0.6332277654580265,nav_125497_20260625.csv
18782,5,20211222,113.5008,112.1347,1.366100000000003,1.2182669592909268,nav_125497_20260625.csv
18783,5,20211223,114.0603,113.5008,0.5594999999999999,0.49294806732639757,nav_125497_20260625.csv
18784,5,20211224,113.0034,114.0603,-1.0568999999999988,-0.9266151325220071,nav_125497_20260625.csv
18785,5,20211227,113.1013,113.0034,0.09789999999999566,0.08663456143797059,nav_125497_20260625.csv
18786,5,20211228,114.187,113.1013,1.0857000000000028,0.9599359158559653,nav_125497_20260625.csv
18787,5,20211229,115.107,114.187,0.9200000000000017,0.8056959198507727,nav_125497_20260625.csv
18788,5,20211230,115.0392,115.107,-0.06780000000000541,-0.05890171753238761,nav_125497_20260625.csv
18789,5,20211231,116.5135,115.0392,1.4742999999999995,1.2815631541248544,nav_125497_20260625.csv
18790,5,20220103,117.8295,116.5135,1.3160000000000025,1.1294828496268694,nav_125497_20260625.csv
18791,5,20220104,117.9937,117.8295,0.16420000000000812,0.1393538969443205,nav_125497_20260625.csv
18792,5,20220105,117.8449,117.9937,-0.14880000000000848,-0.1261084278228486,nav_125497_20260625.csv
18793,5,20220106,118.078,117.8449,0.2331000000000074,0.19780236565180792,nav_125497_20260625.csv
18794,5,20220107,118.0578,118.078,-0.02020000000000266,-0.01710733582886114,nav_125497_20260625.csv
18795,5,20220110,119.259,118.0578,1.2012,1.0174677149667366,nav_125497_20260625.csv
18796,5,20220111,119.2122,119.259,-0.046800000000004616,-0.0392423213342428,nav_125497_20260625.csv
18797,5,20220112,120.503,119.2122,1.2908000000000044,1.0827750851003541,nav_125497_20260625.csv
18798,5,20220113,120.6145,120.503,0.1115000000000066,0.0925288167099629,nav_125497_20260625.csv
18799,5,20220114,121.5144,120.6145,0.8998999999999882,0.7460960332298257,nav_125497_20260625.csv
18800,5,20220117,121.889,121.5144,0.37460000000000093,0.3082762207606678,nav_125497_20260625.csv
18801,5,20220118,120.3738,121.889,-1.515199999999993,-1.2430982287162853,nav_125497_20260625.csv
18802,5,20220119,120.1682,120.3738,-0.205600000000004,-0.1708012873233245,nav_125497_20260625.csv
18803,5,20220120,120.1311,120.1682,-0.03709999999999525,-0.03087339246156242,nav_125497_20260625.csv
18804,5,20220121,118.8871,120.1311,-1.2439999999999998,-1.0355353443030153,nav_125497_20260625.csv
18805,5,20220124,113.8388,118.8871,-5.048299999999998,-4.246297537747996,nav_125497_20260625.csv
18806,5,20220125,114.9265,113.8388,1.0876999999999981,0.9554738806101242,nav_125497_20260625.csv
18807,5,20220127,113.4644,114.9265,-1.4621000000000066,-1.2722044089048274,nav_125497_20260625.csv
18808,5,20220128,113.7542,113.4644,0.2897999999999996,0.2554105076129602,nav_125497_20260625.csv
18809,5,20220131,115.1383,113.7542,1.3841000000000037,1.2167462827746172,nav_125497_20260625.csv
18810,5,20220201,116.8615,115.1383,1.7232000000000056,1.4966349164439683,nav_125497_20260625.csv
18811,5,20220202,118.2925,116.8615,1.4309999999999974,1.2245264693675824,nav_125497_20260625.csv
18812,5,20220203,117.9384,118.2925,-0.3541000000000025,-0.2993427309423696,nav_125497_20260625.csv
18813,5,20220204,118.1779,117.9384,0.2394999999999925,0.20307211222128885,nav_125497_20260625.csv
18814,5,20220207,118.1213,118.1779,-0.05659999999998888,-0.04789389555914336,nav_125497_20260625.csv
18815,5,20220208,116.9897,118.1213,-1.131600000000006,-0.9579982611095593,nav_125497_20260625.csv
18816,5,20220209,116.6628,116.9897,-0.32689999999999486,-0.27942630846988653,nav_125497_20260625.csv
18817,5,20220210,116.361,116.6628,-0.30180000000000007,-0.2586942881535503,nav_125497_20260625.csv
18818,5,20220211,114.5805,116.361,-1.7805000000000035,-1.5301518550029678,nav_125497_20260625.csv
18819,5,20220214,111.1649,114.5805,-3.4155999999999977,-2.9809609837625057,nav_125497_20260625.csv
18820,5,20220215,112.2859,111.1649,1.1209999999999951,1.008411827834141,nav_125497_20260625.csv
18821,5,20220216,113.4702,112.2859,1.1843000000000075,1.054718357336057,nav_125497_20260625.csv
18822,5,20220217,113.0094,113.4702,-0.4608000000000061,-0.40609781246530463,nav_125497_20260625.csv
18823,5,20220218,112.6163,113.0094,-0.393100000000004,-0.3478471702353999,nav_125497_20260625.csv
18824,5,20220221,110.5555,112.6163,-2.0608000000000004,-1.8299304807563386,nav_125497_20260625.csv
18825,5,20220222,109.2415,110.5555,-1.313999999999993,-1.1885433108257781,nav_125497_20260625.csv
18826,5,20220223,109.8892,109.2415,0.6477000000000004,0.5929065419277475,nav_125497_20260625.csv
18827,5,20220224,105.5919,109.8892,-4.297300000000007,-3.910575379564149,nav_125497_20260625.csv
18828,5,20220225,109.1447,105.5919,3.552800000000005,3.3646520234980195,nav_125497_20260625.csv
18829,5,20220228,109.8735,109.1447,0.7288000000000068,0.6677374164755657,nav_125497_20260625.csv
18830,5,20220302,109.7898,109.8735,-0.08370000000000744,-0.07617851438245567,nav_125497_20260625.csv
18831,5,20220303,109.9523,109.7898,0.16249999999999432,0.14801010658548822,nav_125497_20260625.csv
18832,5,20220304,108.4432,109.9523,-1.5090999999999894,-1.3725042586648841,nav_125497_20260625.csv
18833,5,20220307,106.6562,108.4432,-1.7870000000000061,-1.647867270608029,nav_125497_20260625.csv
18834,5,20220308,107.1074,106.6562,0.45120000000000005,0.42304151094826187,nav_125497_20260625.csv
18835,5,20220309,108.7536,107.1074,1.6462000000000074,1.5369619652797168,nav_125497_20260625.csv
18836,5,20220310,109.8399,108.7536,1.0862999999999943,0.9988634858983926,nav_125497_20260625.csv
18837,5,20220311,110.3959,109.8399,0.5559999999999974,0.5061912838595058,nav_125497_20260625.csv
18838,5,20220314,111.3776,110.3959,0.9817000000000036,0.8892540393257391,nav_125497_20260625.csv
18839,5,20220315,110.7915,111.3776,-0.5861000000000018,-0.5262278950165938,nav_125497_20260625.csv
18840,5,20220316,111.4996,110.7915,0.7081000000000017,0.6391284529950418,nav_125497_20260625.csv
18841,5,20220317,112.1278,111.4996,0.6281999999999925,0.5634100929509994,nav_125497_20260625.csv
18842,5,20220321,111.8034,112.1278,-0.32439999999999714,-0.28931273065198565,nav_125497_20260625.csv
18843,5,20220322,111.8136,111.8034,0.010199999999997544,0.00912315725639609,nav_125497_20260625.csv
18844,5,20220323,112.0594,111.8136,0.24580000000000268,0.21983014588565497,nav_125497_20260625.csv
18845,5,20220324,112.129,112.0594,0.06960000000000832,0.06210991670489786,nav_125497_20260625.csv
18846,5,20220325,111.8414,112.129,-0.28760000000001185,-0.2564902924310498,nav_125497_20260625.csv
18847,5,20220328,111.3773,111.8414,-0.46409999999998774,-0.4149626167054309,nav_125497_20260625.csv
18848,5,20220329,112.833,111.3773,1.455699999999993,1.3069988229199243,nav_125497_20260625.csv
18849,5,20220330,113.3938,112.833,0.5608000000000004,0.49701771644820264,nav_125497_20260625.csv
18850,5,20220331,113.3881,113.3938,-0.005700000000004479,-0.005026729856486403,nav_125497_20260625.csv
18851,5,20220401,114.8655,113.3881,1.477400000000003,1.3029585997119655,nav_125497_20260625.csv
